acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0.0542,https://api.spotify.com/v1/audio-analysis/38Uf2yeWNuYossog57GFfN,0.633,182694,0.74,38Uf2yeWNuYossog57GFfN,0.00399,5,0.0962,-6.576,1,0.036,133.972,4,https://api.spotify.com/v1/tracks/38Uf2yeWNuYossog57GFfN,audio_features,spotify:track:38Uf2yeWNuYossog57GFfN,0.363
0.00513,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,0.834,312820,0.73,2xLMifQCjDGFmkHkpNLD9h,0.0,8,0.124,-3.714,1,0.222,155.008,4,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,audio_features,spotify:track:2xLMifQCjDGFmkHkpNLD9h,0.446
0.139,https://api.spotify.com/v1/audio-analysis/4Xf4XTwmxHIm24UcDjOuzV,0.669,180005,0.667,4Xf4XTwmxHIm24UcDjOuzV,0.00139,2,0.122,-9.275,1,0.0549,120.045,4,https://api.spotify.com/v1/tracks/4Xf4XTwmxHIm24UcDjOuzV,audio_features,spotify:track:4Xf4XTwmxHIm24UcDjOuzV,0.176
0.268,https://api.spotify.com/v1/audio-analysis/3vbkMO3A7nKlEsz2Uay8nU,0.751,163419,0.743,3vbkMO3A7nKlEsz2Uay8nU,3.6e-06,7,0.365,-4.28,0,0.0522,98.02,4,https://api.spotify.com/v1/tracks/3vbkMO3A7nKlEsz2Uay8nU,audio_features,spotify:track:3vbkMO3A7nKlEsz2Uay8nU,0.31
0.0794,https://api.spotify.com/v1/audio-analysis/5lJAZ8IMBzfeWcV3PjCMMO,0.809,213798,0.533,5lJAZ8IMBzfeWcV3PjCMMO,0.00112,0,0.113,-7.419,1,0.0561,128.013,4,https://api.spotify.com/v1/tracks/5lJAZ8IMBzfeWcV3PjCMMO,audio_features,spotify:track:5lJAZ8IMBzfeWcV3PjCMMO,0.282
0.0418,https://api.spotify.com/v1/audio-analysis/3OTnKtovq34lEW0KEJc5z0,0.723,150000,0.714,3OTnKtovq34lEW0KEJc5z0,5.85e-06,2,0.223,-5.854,1,0.0466,119.936,4,https://api.spotify.com/v1/tracks/3OTnKtovq34lEW0KEJc5z0,audio_features,spotify:track:3OTnKtovq34lEW0KEJc5z0,0.531
0.136,https://api.spotify.com/v1/audio-analysis/0nBkfiPviDubY0HwMoqrm4,0.528,214169,0.733,0nBkfiPviDubY0HwMoqrm4,0.0,10,0.105,-5.877,1,0.0603,87.795,4,https://api.spotify.com/v1/tracks/0nBkfiPviDubY0HwMoqrm4,audio_features,spotify:track:0nBkfiPviDubY0HwMoqrm4,0.205
0.568,https://api.spotify.com/v1/audio-analysis/7bCer4M8MED1kVoDZN6QoX,0.648,162933,0.862,7bCer4M8MED1kVoDZN6QoX,1.2e-06,1,0.182,-4.605,1,0.279,126.089,4,https://api.spotify.com/v1/tracks/7bCer4M8MED1kVoDZN6QoX,audio_features,spotify:track:7bCer4M8MED1kVoDZN6QoX,0.759
0.0141,https://api.spotify.com/v1/audio-analysis/7kHCuyratQoSE2Vx4LViXs,0.721,214342,0.726,7kHCuyratQoSE2Vx4LViXs,5.92e-06,6,0.256,-6.696,1,0.165,110.153,4,https://api.spotify.com/v1/tracks/7kHCuyratQoSE2Vx4LViXs,audio_features,spotify:track:7kHCuyratQoSE2Vx4LViXs,0.324
0.0747,https://api.spotify.com/v1/audio-analysis/3CiBI1yRg9oUygxCOXlxUq,0.817,199584,0.671,3CiBI1yRg9oUygxCOXlxUq,0.0,0,0.0844,-5.628,1,0.0827,111.966,4,https://api.spotify.com/v1/tracks/3CiBI1yRg9oUygxCOXlxUq,audio_features,spotify:track:3CiBI1yRg9oUygxCOXlxUq,0.306
0.179,https://api.spotify.com/v1/audio-analysis/1v7ieSIGSuV9mPjKnUGVs8,0.735,176953,0.589,1v7ieSIGSuV9mPjKnUGVs8,0.0,7,0.206,-5.75,1,0.0417,102.054,4,https://api.spotify.com/v1/tracks/1v7ieSIGSuV9mPjKnUGVs8,audio_features,spotify:track:1v7ieSIGSuV9mPjKnUGVs8,0.471
0.432,https://api.spotify.com/v1/audio-analysis/2E3eOycFibF2NW5ccWZHAK,0.858,239487,0.667,2E3eOycFibF2NW5ccWZHAK,4.31e-06,11,0.0928,-6.816,1,0.0467,120.003,4,https://api.spotify.com/v1/tracks/2E3eOycFibF2NW5ccWZHAK,audio_features,spotify:track:2E3eOycFibF2NW5ccWZHAK,0.561
0.514,https://api.spotify.com/v1/audio-analysis/0BTEuGrZVHpQaM65sXgBrJ,0.803,175304,0.534,0BTEuGrZVHpQaM65sXgBrJ,0.00165,9,0.137,-6.271,0,0.211,114.982,4,https://api.spotify.com/v1/tracks/0BTEuGrZVHpQaM65sXgBrJ,audio_features,spotify:track:0BTEuGrZVHpQaM65sXgBrJ,0.127
0.0211,https://api.spotify.com/v1/audio-analysis/4OafepJy2teCjYJbvFE60J,0.568,198160,0.656,4OafepJy2teCjYJbvFE60J,1.37e-05,8,0.213,-5.413,1,0.0433,100.049,4,https://api.spotify.com/v1/tracks/4OafepJy2teCjYJbvFE60J,audio_features,spotify:track:4OafepJy2teCjYJbvFE60J,0.364
0.0114,https://api.spotify.com/v1/audio-analysis/2RvXhY9s8n4Y44l1pL2up8,0.788,353704,0.683,2RvXhY9s8n4Y44l1pL2up8,0.193,5,0.2,-8.542,1,0.0719,113.972,4,https://api.spotify.com/v1/tracks/2RvXhY9s8n4Y44l1pL2up8,audio_features,spotify:track:2RvXhY9s8n4Y44l1pL2up8,0.384
0.0761,https://api.spotify.com/v1/audio-analysis/5txUvl9hfBJ0Yg8vAzGpSb,0.621,132857,0.931,5txUvl9hfBJ0Yg8vAzGpSb,0.00286,4,0.108,-0.982,1,0.035,111.947,4,https://api.spotify.com/v1/tracks/5txUvl9hfBJ0Yg8vAzGpSb,audio_features,spotify:track:5txUvl9hfBJ0Yg8vAzGpSb,0.47
0.122,https://api.spotify.com/v1/audio-analysis/6bOl5FnEASu2y5UKoCratX,0.745,216393,0.842,6bOl5FnEASu2y5UKoCratX,0.0,1,0.074,-3.807,1,0.043,121.969,4,https://api.spotify.com/v1/tracks/6bOl5FnEASu2y5UKoCratX,audio_features,spotify:track:6bOl5FnEASu2y5UKoCratX,0.448
0.0103,https://api.spotify.com/v1/audio-analysis/4kL66iksPrNaqzKYlzDgoa,0.776,213245,0.732,4kL66iksPrNaqzKYlzDgoa,0.000446,1,0.242,-5.516,1,0.265,121.057,4,https://api.spotify.com/v1/tracks/4kL66iksPrNaqzKYlzDgoa,audio_features,spotify:track:4kL66iksPrNaqzKYlzDgoa,0.422
0.0827,https://api.spotify.com/v1/audio-analysis/1EDpJKQEGfXcdlRlEeSD5Q,0.771,226725,0.721,1EDpJKQEGfXcdlRlEeSD5Q,9.73e-05,0,0.0674,-5.087,1,0.0351,119.995,4,https://api.spotify.com/v1/tracks/1EDpJKQEGfXcdlRlEeSD5Q,audio_features,spotify:track:1EDpJKQEGfXcdlRlEeSD5Q,0.575
0.0969,https://api.spotify.com/v1/audio-analysis/5JEx7HbmvHQQswJCsoo9rA,0.574,182623,0.758,5JEx7HbmvHQQswJCsoo9rA,0.0,1,0.395,-5.029,0,0.0621,144.111,4,https://api.spotify.com/v1/tracks/5JEx7HbmvHQQswJCsoo9rA,audio_features,spotify:track:5JEx7HbmvHQQswJCsoo9rA,0.492
0.0181,https://api.spotify.com/v1/audio-analysis/55a4T3yJwr1ZVcKEprSwXC,0.713,151829,0.71,55a4T3yJwr1ZVcKEprSwXC,8.78e-06,5,0.151,-3.792,1,0.0435,121.935,4,https://api.spotify.com/v1/tracks/55a4T3yJwr1ZVcKEprSwXC,audio_features,spotify:track:55a4T3yJwr1ZVcKEprSwXC,0.304
0.122,https://api.spotify.com/v1/audio-analysis/7pNNFcYN2N1T0lOKMHL8u9,0.613,160000,0.933,7pNNFcYN2N1T0lOKMHL8u9,0.0,4,0.0601,-2.07,0,0.116,119.937,4,https://api.spotify.com/v1/tracks/7pNNFcYN2N1T0lOKMHL8u9,audio_features,spotify:track:7pNNFcYN2N1T0lOKMHL8u9,0.519
0.0473,https://api.spotify.com/v1/audio-analysis/2SUGiEaWclFc6XYdL71wqA,0.71,170441,0.835,2SUGiEaWclFc6XYdL71wqA,0.00551,5,0.131,-3.983,1,0.044,98.452,4,https://api.spotify.com/v1/tracks/2SUGiEaWclFc6XYdL71wqA,audio_features,spotify:track:2SUGiEaWclFc6XYdL71wqA,0.537
0.124,https://api.spotify.com/v1/audio-analysis/3PTMcrpi5tbHzc8xxOZ8lG,0.605,161520,0.733,3PTMcrpi5tbHzc8xxOZ8lG,0.0,2,0.0786,-4.684,1,0.0616,125.029,4,https://api.spotify.com/v1/tracks/3PTMcrpi5tbHzc8xxOZ8lG,audio_features,spotify:track:3PTMcrpi5tbHzc8xxOZ8lG,0.489
0.423,https://api.spotify.com/v1/audio-analysis/5tAa8Uaqr4VvA3693mbIhU,0.665,190932,0.699,5tAa8Uaqr4VvA3693mbIhU,0.0,11,0.0969,-5.265,1,0.0578,124.896,4,https://api.spotify.com/v1/tracks/5tAa8Uaqr4VvA3693mbIhU,audio_features,spotify:track:5tAa8Uaqr4VvA3693mbIhU,0.585
0.174,https://api.spotify.com/v1/audio-analysis/14gdcYmHyORy3ZnvLwZzRV,0.652,196125,0.7,14gdcYmHyORy3ZnvLwZzRV,0.0,11,0.191,-6.854,1,0.103,160.055,4,https://api.spotify.com/v1/tracks/14gdcYmHyORy3ZnvLwZzRV,audio_features,spotify:track:14gdcYmHyORy3ZnvLwZzRV,0.744
0.121,https://api.spotify.com/v1/audio-analysis/7FjZU7XFs7P9jHI9Z0yRhK,0.7,190302,0.872,7FjZU7XFs7P9jHI9Z0yRhK,7.08e-06,10,0.103,-5.896,1,0.0666,125.03,4,https://api.spotify.com/v1/tracks/7FjZU7XFs7P9jHI9Z0yRhK,audio_features,spotify:track:7FjZU7XFs7P9jHI9Z0yRhK,0.761
0.28,https://api.spotify.com/v1/audio-analysis/2rPE9A1vEgShuZxxzR2tZH,0.724,207333,0.647,2rPE9A1vEgShuZxxzR2tZH,0.0,1,0.102,-5.642,1,0.0658,106.96,4,https://api.spotify.com/v1/tracks/2rPE9A1vEgShuZxxzR2tZH,audio_features,spotify:track:2rPE9A1vEgShuZxxzR2tZH,0.435
0.0229,https://api.spotify.com/v1/audio-analysis/3LaQ1GajOXoUeiTA9UAcCK,0.768,187301,0.83,3LaQ1GajOXoUeiTA9UAcCK,0.000127,11,0.145,-4.983,0,0.036,126.007,4,https://api.spotify.com/v1/tracks/3LaQ1GajOXoUeiTA9UAcCK,audio_features,spotify:track:3LaQ1GajOXoUeiTA9UAcCK,0.444
0.101,https://api.spotify.com/v1/audio-analysis/3UADr5hqpveJTBHXKbdA23,0.74,163163,0.592,3UADr5hqpveJTBHXKbdA23,1.44e-05,0,0.45,-8.275,1,0.181,121.002,4,https://api.spotify.com/v1/tracks/3UADr5hqpveJTBHXKbdA23,audio_features,spotify:track:3UADr5hqpveJTBHXKbdA23,0.119
0.314,https://api.spotify.com/v1/audio-analysis/6qNALlmZa1ESnCxJmXE1K9,0.755,186080,0.769,6qNALlmZa1ESnCxJmXE1K9,2.38e-06,10,0.0628,-5.658,0,0.186,114.966,4,https://api.spotify.com/v1/tracks/6qNALlmZa1ESnCxJmXE1K9,audio_features,spotify:track:6qNALlmZa1ESnCxJmXE1K9,0.642
0.238,https://api.spotify.com/v1/audio-analysis/1wYA2W8L5jQdtP6y35g1aj,0.776,178747,0.531,1wYA2W8L5jQdtP6y35g1aj,0.0,7,0.28,-7.455,1,0.0521,105.055,4,https://api.spotify.com/v1/tracks/1wYA2W8L5jQdtP6y35g1aj,audio_features,spotify:track:1wYA2W8L5jQdtP6y35g1aj,0.452
0.183,https://api.spotify.com/v1/audio-analysis/2EOKBWB1oBUulPP5pWAzoP,0.695,185806,0.891,2EOKBWB1oBUulPP5pWAzoP,0.0104,8,0.282,-3.541,0,0.0818,123.963,4,https://api.spotify.com/v1/tracks/2EOKBWB1oBUulPP5pWAzoP,audio_features,spotify:track:2EOKBWB1oBUulPP5pWAzoP,0.617
0.0125,https://api.spotify.com/v1/audio-analysis/2m7QTaFkY4n1EEqZyVvAPe,0.818,205976,0.766,2m7QTaFkY4n1EEqZyVvAPe,0.000299,11,0.0818,-3.255,1,0.0584,123.038,4,https://api.spotify.com/v1/tracks/2m7QTaFkY4n1EEqZyVvAPe,audio_features,spotify:track:2m7QTaFkY4n1EEqZyVvAPe,0.846
0.134,https://api.spotify.com/v1/audio-analysis/1Q5tgksw03lk1k0TXAMvQu,0.764,232941,0.647,1Q5tgksw03lk1k0TXAMvQu,0.0,8,0.34,-5.026,1,0.0368,119.031,4,https://api.spotify.com/v1/tracks/1Q5tgksw03lk1k0TXAMvQu,audio_features,spotify:track:1Q5tgksw03lk1k0TXAMvQu,0.325
0.171,https://api.spotify.com/v1/audio-analysis/4402YDOEPG1HiiFVjy07QB,0.597,207576,0.713,4402YDOEPG1HiiFVjy07QB,0.0,1,0.216,-4.393,0,0.0288,137.959,4,https://api.spotify.com/v1/tracks/4402YDOEPG1HiiFVjy07QB,audio_features,spotify:track:4402YDOEPG1HiiFVjy07QB,0.559
0.114,https://api.spotify.com/v1/audio-analysis/6n4HfHDAvFV8Ukf0TSwmQu,0.496,204878,0.752,6n4HfHDAvFV8Ukf0TSwmQu,0.0,6,0.426,-3.497,0,0.169,122.474,4,https://api.spotify.com/v1/tracks/6n4HfHDAvFV8Ukf0TSwmQu,audio_features,spotify:track:6n4HfHDAvFV8Ukf0TSwmQu,0.449
0.0212,https://api.spotify.com/v1/audio-analysis/59XzetBvYTk4xeNmUmFfBG,0.682,209986,0.878,59XzetBvYTk4xeNmUmFfBG,0.0108,2,0.385,-5.476,0,0.061,120.065,4,https://api.spotify.com/v1/tracks/59XzetBvYTk4xeNmUmFfBG,audio_features,spotify:track:59XzetBvYTk4xeNmUmFfBG,0.269
0.0386,https://api.spotify.com/v1/audio-analysis/7hAWkQaijMm2fGArP97A10,0.723,197674,0.648,7hAWkQaijMm2fGArP97A10,1.88e-06,0,0.322,-11.715,1,0.0819,120.0,4,https://api.spotify.com/v1/tracks/7hAWkQaijMm2fGArP97A10,audio_features,spotify:track:7hAWkQaijMm2fGArP97A10,0.603
0.0957,https://api.spotify.com/v1/audio-analysis/076rcQgm59KaoehaKRkT7Y,0.703,180571,0.752,076rcQgm59KaoehaKRkT7Y,4.75e-05,0,0.103,-3.169,1,0.0362,105.048,4,https://api.spotify.com/v1/tracks/076rcQgm59KaoehaKRkT7Y,audio_features,spotify:track:076rcQgm59KaoehaKRkT7Y,0.366
0.0662,https://api.spotify.com/v1/audio-analysis/3DQfhHfUwbeDfY9L9aVOY9,0.497,252043,0.653,3DQfhHfUwbeDfY9L9aVOY9,0.00646,9,0.086,-6.294,0,0.0419,122.012,4,https://api.spotify.com/v1/tracks/3DQfhHfUwbeDfY9L9aVOY9,audio_features,spotify:track:3DQfhHfUwbeDfY9L9aVOY9,0.174
0.0589,https://api.spotify.com/v1/audio-analysis/4m85EKqUwLsIm1ldig1scW,0.765,149032,0.651,4m85EKqUwLsIm1ldig1scW,0.00886,9,0.224,-9.235,0,0.0546,123.947,4,https://api.spotify.com/v1/tracks/4m85EKqUwLsIm1ldig1scW,audio_features,spotify:track:4m85EKqUwLsIm1ldig1scW,0.38
0.426,https://api.spotify.com/v1/audio-analysis/56SHxd1fNd564p7kS6URmz,0.792,185085,0.649,56SHxd1fNd564p7kS6URmz,9.27e-05,11,0.0942,-3.966,0,0.0808,118.016,4,https://api.spotify.com/v1/tracks/56SHxd1fNd564p7kS6URmz,audio_features,spotify:track:56SHxd1fNd564p7kS6URmz,0.444
0.158,https://api.spotify.com/v1/audio-analysis/3F9hH6dMauIl38L6tKNP4G,0.898,216216,0.515,3F9hH6dMauIl38L6tKNP4G,0.000332,0,0.0677,-7.348,0,0.0932,121.992,4,https://api.spotify.com/v1/tracks/3F9hH6dMauIl38L6tKNP4G,audio_features,spotify:track:3F9hH6dMauIl38L6tKNP4G,0.358
0.00251,https://api.spotify.com/v1/audio-analysis/6XL6TliCQ2CCQUHsGUxWmb,0.672,172510,0.733,6XL6TliCQ2CCQUHsGUxWmb,0.00328,10,0.363,-6.75,0,0.0432,127.84,4,https://api.spotify.com/v1/tracks/6XL6TliCQ2CCQUHsGUxWmb,audio_features,spotify:track:6XL6TliCQ2CCQUHsGUxWmb,0.532
0.0768,https://api.spotify.com/v1/audio-analysis/6znHmPMVgcZOO1XfEjyyP7,0.805,154000,0.584,6znHmPMVgcZOO1XfEjyyP7,0.000295,6,0.351,-5.78,0,0.0349,119.998,4,https://api.spotify.com/v1/tracks/6znHmPMVgcZOO1XfEjyyP7,audio_features,spotify:track:6znHmPMVgcZOO1XfEjyyP7,0.377
0.236,https://api.spotify.com/v1/audio-analysis/0RZRRgqsXXcXOnAxXKZtka,0.681,180984,0.833,0RZRRgqsXXcXOnAxXKZtka,0.00736,6,0.119,-3.703,1,0.0326,122.031,4,https://api.spotify.com/v1/tracks/0RZRRgqsXXcXOnAxXKZtka,audio_features,spotify:track:0RZRRgqsXXcXOnAxXKZtka,0.213
0.0389,https://api.spotify.com/v1/audio-analysis/0V3zlYcGSgt46sF1I3YpN0,0.617,170323,0.767,0V3zlYcGSgt46sF1I3YpN0,1.48e-06,9,0.0612,-5.488,1,0.0616,124.126,4,https://api.spotify.com/v1/tracks/0V3zlYcGSgt46sF1I3YpN0,audio_features,spotify:track:0V3zlYcGSgt46sF1I3YpN0,0.116
0.32,https://api.spotify.com/v1/audio-analysis/2OpnKI8ztGSTFshxjYFiYx,0.843,232258,0.504,2OpnKI8ztGSTFshxjYFiYx,0.00354,6,0.0962,-6.33,0,0.39,123.96,4,https://api.spotify.com/v1/tracks/2OpnKI8ztGSTFshxjYFiYx,audio_features,spotify:track:2OpnKI8ztGSTFshxjYFiYx,0.416
0.209,https://api.spotify.com/v1/audio-analysis/3JUsu7xytJHPATvlbNBeOM,0.724,211345,0.786,3JUsu7xytJHPATvlbNBeOM,0.0,7,0.21,-4.959,1,0.0679,121.114,4,https://api.spotify.com/v1/tracks/3JUsu7xytJHPATvlbNBeOM,audio_features,spotify:track:3JUsu7xytJHPATvlbNBeOM,0.538
0.045,https://api.spotify.com/v1/audio-analysis/4FLkdTiZXMJqenotH0M5FP,0.729,177575,0.787,4FLkdTiZXMJqenotH0M5FP,0.00646,5,0.351,-6.282,0,0.0329,127.018,4,https://api.spotify.com/v1/tracks/4FLkdTiZXMJqenotH0M5FP,audio_features,spotify:track:4FLkdTiZXMJqenotH0M5FP,0.62
0.116,https://api.spotify.com/v1/audio-analysis/7iZNSpGlLbfuyKBFkZZrvT,0.779,186382,0.891,7iZNSpGlLbfuyKBFkZZrvT,0.00541,8,0.0396,-4.754,1,0.0903,122.995,4,https://api.spotify.com/v1/tracks/7iZNSpGlLbfuyKBFkZZrvT,audio_features,spotify:track:7iZNSpGlLbfuyKBFkZZrvT,0.783
0.0566,https://api.spotify.com/v1/audio-analysis/5n4slZDIIcFdCOtUTvSF1W,0.685,174916,0.804,5n4slZDIIcFdCOtUTvSF1W,0.0,4,0.114,-3.963,0,0.0849,125.965,4,https://api.spotify.com/v1/tracks/5n4slZDIIcFdCOtUTvSF1W,audio_features,spotify:track:5n4slZDIIcFdCOtUTvSF1W,0.175
0.0163,https://api.spotify.com/v1/audio-analysis/0EdhH0Oq2LsK3IAoPEB8Vl,0.706,177173,0.879,0EdhH0Oq2LsK3IAoPEB8Vl,0.000147,9,0.137,-4.675,1,0.0516,124.982,4,https://api.spotify.com/v1/tracks/0EdhH0Oq2LsK3IAoPEB8Vl,audio_features,spotify:track:0EdhH0Oq2LsK3IAoPEB8Vl,0.261
0.191,https://api.spotify.com/v1/audio-analysis/42gJat74CEyy3jPliCVKOC,0.768,195802,0.858,42gJat74CEyy3jPliCVKOC,3.21e-05,8,0.602,-5.494,0,0.0482,122.004,4,https://api.spotify.com/v1/tracks/42gJat74CEyy3jPliCVKOC,audio_features,spotify:track:42gJat74CEyy3jPliCVKOC,0.556
0.00914,https://api.spotify.com/v1/audio-analysis/0EYklWGtHN6qH25uKbaSf3,0.797,308293,0.858,0EYklWGtHN6qH25uKbaSf3,0.678,11,0.348,-5.537,0,0.0734,122.994,4,https://api.spotify.com/v1/tracks/0EYklWGtHN6qH25uKbaSf3,audio_features,spotify:track:0EYklWGtHN6qH25uKbaSf3,0.671
0.00169,https://api.spotify.com/v1/audio-analysis/22fRcII6LTYa4R50Q8pgcY,0.783,210625,0.874,22fRcII6LTYa4R50Q8pgcY,1.08e-06,3,0.111,-4.945,0,0.071,119.994,4,https://api.spotify.com/v1/tracks/22fRcII6LTYa4R50Q8pgcY,audio_features,spotify:track:22fRcII6LTYa4R50Q8pgcY,0.779
0.107,https://api.spotify.com/v1/audio-analysis/0Z3dF1vcTuTcNJe0OhKtlw,0.81,212336,0.707,0Z3dF1vcTuTcNJe0OhKtlw,0.0115,11,0.146,-5.429,0,0.0467,122.014,4,https://api.spotify.com/v1/tracks/0Z3dF1vcTuTcNJe0OhKtlw,audio_features,spotify:track:0Z3dF1vcTuTcNJe0OhKtlw,0.395
0.000207,https://api.spotify.com/v1/audio-analysis/11PpNJmnzgUJsHlkOHYkhz,0.752,185431,0.957,11PpNJmnzgUJsHlkOHYkhz,0.48,7,0.129,-4.255,0,0.0396,122.99,4,https://api.spotify.com/v1/tracks/11PpNJmnzgUJsHlkOHYkhz,audio_features,spotify:track:11PpNJmnzgUJsHlkOHYkhz,0.863
0.0408,https://api.spotify.com/v1/audio-analysis/79zjU6YFpnCTf2WeHuPaBC,0.643,196969,0.819,79zjU6YFpnCTf2WeHuPaBC,1.96e-05,5,0.263,-4.968,0,0.0368,119.976,4,https://api.spotify.com/v1/tracks/79zjU6YFpnCTf2WeHuPaBC,audio_features,spotify:track:79zjU6YFpnCTf2WeHuPaBC,0.504
0.144,https://api.spotify.com/v1/audio-analysis/1QhyCPHfGYCGYTu1T6YYEo,0.803,195898,0.745,1QhyCPHfGYCGYTu1T6YYEo,0.0331,7,0.304,-5.055,0,0.0319,122.02,4,https://api.spotify.com/v1/tracks/1QhyCPHfGYCGYTu1T6YYEo,audio_features,spotify:track:1QhyCPHfGYCGYTu1T6YYEo,0.334
0.00598,https://api.spotify.com/v1/audio-analysis/0l0bCXStLpDNSDkvCh3b0j,0.746,180187,0.768,0l0bCXStLpDNSDkvCh3b0j,0.779,1,0.105,-5.401,0,0.053,125.038,4,https://api.spotify.com/v1/tracks/0l0bCXStLpDNSDkvCh3b0j,audio_features,spotify:track:0l0bCXStLpDNSDkvCh3b0j,0.302
0.013,https://api.spotify.com/v1/audio-analysis/5HCMxtjQaeLrNQOT5qRksq,0.814,163171,0.755,5HCMxtjQaeLrNQOT5qRksq,0.0026,4,0.0889,-8.523,0,0.0751,122.981,4,https://api.spotify.com/v1/tracks/5HCMxtjQaeLrNQOT5qRksq,audio_features,spotify:track:5HCMxtjQaeLrNQOT5qRksq,0.55
0.169,https://api.spotify.com/v1/audio-analysis/2uZIhUb2rqohZb3eUdLkAb,0.661,177112,0.626,2uZIhUb2rqohZb3eUdLkAb,0.000223,4,0.221,-8.705,0,0.123,123.985,4,https://api.spotify.com/v1/tracks/2uZIhUb2rqohZb3eUdLkAb,audio_features,spotify:track:2uZIhUb2rqohZb3eUdLkAb,0.0813
0.105,https://api.spotify.com/v1/audio-analysis/6tB4XVKceo2307SSWXaO0y,0.639,238991,0.685,6tB4XVKceo2307SSWXaO0y,0.0,9,0.143,-4.571,0,0.049,110.041,4,https://api.spotify.com/v1/tracks/6tB4XVKceo2307SSWXaO0y,audio_features,spotify:track:6tB4XVKceo2307SSWXaO0y,0.363
0.000279,https://api.spotify.com/v1/audio-analysis/7cqAFgoiLLrZbVVR2YO0YC,0.641,177383,0.864,7cqAFgoiLLrZbVVR2YO0YC,0.00288,6,0.0616,-4.806,0,0.0364,123.986,4,https://api.spotify.com/v1/tracks/7cqAFgoiLLrZbVVR2YO0YC,audio_features,spotify:track:7cqAFgoiLLrZbVVR2YO0YC,0.196
0.000458,https://api.spotify.com/v1/audio-analysis/6jKbDMEDQgctaEyH3tktNP,0.804,212439,0.657,6jKbDMEDQgctaEyH3tktNP,0.0119,0,0.189,-6.021,1,0.0385,123.013,4,https://api.spotify.com/v1/tracks/6jKbDMEDQgctaEyH3tktNP,audio_features,spotify:track:6jKbDMEDQgctaEyH3tktNP,0.36
0.00363,https://api.spotify.com/v1/audio-analysis/0JshnWfAOhnJiob29TL7XO,0.764,181663,0.673,0JshnWfAOhnJiob29TL7XO,0.0119,7,0.211,-7.844,1,0.0386,121.014,4,https://api.spotify.com/v1/tracks/0JshnWfAOhnJiob29TL7XO,audio_features,spotify:track:0JshnWfAOhnJiob29TL7XO,0.41
0.0218,https://api.spotify.com/v1/audio-analysis/5fzyM6jVif4SRcXpdX6mAJ,0.723,240000,0.905,5fzyM6jVif4SRcXpdX6mAJ,0.349,7,0.381,-3.541,0,0.0457,123.981,4,https://api.spotify.com/v1/tracks/5fzyM6jVif4SRcXpdX6mAJ,audio_features,spotify:track:5fzyM6jVif4SRcXpdX6mAJ,0.399
0.0116,https://api.spotify.com/v1/audio-analysis/6IFOtpwEHQfzyxYNY19y9v,0.876,273719,0.822,6IFOtpwEHQfzyxYNY19y9v,0.0131,8,0.406,-5.313,0,0.0785,121.004,4,https://api.spotify.com/v1/tracks/6IFOtpwEHQfzyxYNY19y9v,audio_features,spotify:track:6IFOtpwEHQfzyxYNY19y9v,0.889
0.0103,https://api.spotify.com/v1/audio-analysis/4HgFjSzcLbVb5XgzfhvlVx,0.738,171429,0.864,4HgFjSzcLbVb5XgzfhvlVx,0.000104,0,0.0847,-3.228,1,0.0864,125.946,4,https://api.spotify.com/v1/tracks/4HgFjSzcLbVb5XgzfhvlVx,audio_features,spotify:track:4HgFjSzcLbVb5XgzfhvlVx,0.397
0.0958,https://api.spotify.com/v1/audio-analysis/7cg4lTBzjMB704IDg5nZcS,0.711,173589,0.671,7cg4lTBzjMB704IDg5nZcS,0.632,4,0.124,-3.808,0,0.0376,124.037,4,https://api.spotify.com/v1/tracks/7cg4lTBzjMB704IDg5nZcS,audio_features,spotify:track:7cg4lTBzjMB704IDg5nZcS,0.13
0.0518,https://api.spotify.com/v1/audio-analysis/37TAmcRL0C6BmdSfTG7pnX,0.75,214931,0.754,37TAmcRL0C6BmdSfTG7pnX,0.0899,6,0.124,-4.751,1,0.0427,122.002,4,https://api.spotify.com/v1/tracks/37TAmcRL0C6BmdSfTG7pnX,audio_features,spotify:track:37TAmcRL0C6BmdSfTG7pnX,0.559
0.0505,https://api.spotify.com/v1/audio-analysis/6jXW2nHRS53cJmlED5PsGC,0.751,200158,0.672,6jXW2nHRS53cJmlED5PsGC,0.00371,4,0.137,-5.624,0,0.0329,123.003,4,https://api.spotify.com/v1/tracks/6jXW2nHRS53cJmlED5PsGC,audio_features,spotify:track:6jXW2nHRS53cJmlED5PsGC,0.739
0.0074,https://api.spotify.com/v1/audio-analysis/1xn0gyE2x0FPzSjIlGNc3h,0.762,237529,0.826,1xn0gyE2x0FPzSjIlGNc3h,0.688,5,0.375,-5.832,0,0.0645,125.989,4,https://api.spotify.com/v1/tracks/1xn0gyE2x0FPzSjIlGNc3h,audio_features,spotify:track:1xn0gyE2x0FPzSjIlGNc3h,0.451
